asin,name,date,rating,review
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,8/31/2019,1,"About that Himalaya cream, I would like to share that this product is not recent manufacturing , it is one year back manufacturing but other items are June 2019 manufacturing."
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,11/3/2018,5,"I switched over from Johnson and Johnson for my son, never had any issues with Himalaya brand, be it there soap, powder or shampoo, looks like they are safe for kids."
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,2/2/2019,3,Won’t suggest it to people having very dry skin like mine.Good for normal to oily skin. Gets absorbed instantly.My skin needs something greasy as it’s very dry.
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,6/13/2019,5,Another amazing product from Himalaya nonsticky with lovely fragrance ... I m using it from long n  happy with it
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,3/19/2019,4,The product is definitely paraben and sulphate free. However people who have very dry skin would need to apply it multiple times. Price is also quite competitive.
B074M1ZPHP,Himalaya-Herbals-Baby-Lotion-400ml,4/10/2019,5,Using it from 2016 for my daughter..Her day starts with this lotion and before going to sleep she herself asks for lotion...
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,7/17/2018,4,i bought this cream for my mom and ladies believe me its work great more then fancy costly  creams but yes its oily but thts ok bcs of result....i wish a serum in same series...thanx amazon ad himalaya..pls like yes if u love my review bcs its free for u.
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,10/25/2018,5,"I was using Himalaya moisturized 8 years back and my skin was really good, soft and gentle. After I moved to Hyderabad I moved to different products like Olay, Ponds, Lotus, Maybelline, Lakme etc. I wasn't happy with any of them. but this Anti aging cream is awesome, in a weeks time I can see and feel the difference in my skin, its very light and light smell. Totally like this cream."
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,6/14/2019,4,"I have ordered this product for my Mom. And she is very happy with the results after using this product.It does works nicely to reduce your wrinkles if you will apply it on daily bases.At least use this twice in a day, if you really want to improve your skin tone.What I liked the most about this product:#####################################👌Its fragrance is good.👌Made up with natural ingredients, So it won't harm to your skin.👌Comes with a very cheaper price if we will  compare to other related brands.👌JUST go for this product if you are suffering from wrinkle problem.####################################GO for it.Its a value for money product under budget.🤗"
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,1/24/2019,3,"I got this for my mom because of the reviews and, to be honest, because of its low price. My mom has been applying it with great dedication every night for over 2 months now (had it ordered 2 times). I can’t say I have seen much of a difference. The least a cream can do is moisturize, but this cream doesn’t work as a moisturizer either. Again, I might be wrong and because my mom has just started using aging creams while she should have started at least some 10 years ago. But, I would really recommend going with better options. And people in the same predicament as mine, can you please suggest me creams that might work?"
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,12/14/2018,5,"So nice product, my skin is combination type (oily n dry), it works magically especially in winter. Gives u Extra softness.."
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,3/9/2018,4,My mom changed from ponds day n night cream  after ages and the result is so good.
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2/24/2019,5,"I was bit skeptical about this cream as I was not sure this is good for my age group or not. After using this for about a week I can say that this one is great cream for anyone who is 25+. It's very moisturising so if you have oily skin like I do, little is more. I love to mix it with few drops of rose water n massage my face for a min or so."
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,11/13/2018,5,I would like to give five stars. Really amazing work on wrinkles. I am using my third bottle. But apply it on wrinkles before going to sleep. Apply little thicker. You can see the amazing results. Those who are worried about their wrinkles go for it. I got it for 165rs.
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,4/7/2019,1,"This product gives burning sensation, forget removal of wrinkles and ageing signs. I even got red pathes and rashes on face after 3 days of use. M a huge Himalaya fan, but this product is a big NO!!"
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,4/26/2019,5,"I love it! Light texture, light scent, excellent results. Keeps you looking youthful, of course won't do miracles, but will slow aging process and I feel it removed expression lines that were starting to show. I've been using it for quite a while, almost a year, and it's the best product I've tried of its kind. I can use makeup straight on top of it and it's fine."
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,7/17/2018,4,i bought this cream for my mom and ladies believe me its work great more then fancy costly  creams but yes its oily but thts ok bcs of result....i wish a serum in same series...thanx amazon ad himalaya..pls like yes if u love my review bcs its free for u.
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,10/25/2018,5,"I was using Himalaya moisturized 8 years back and my skin was really good, soft and gentle. After I moved to Hyderabad I moved to different products like Olay, Ponds, Lotus, Maybelline, Lakme etc. I wasn't happy with any of them. but this Anti aging cream is awesome, in a weeks time I can see and feel the difference in my skin, its very light and light smell. Totally like this cream."
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,6/14/2019,4,"I have ordered this product for my Mom. And she is very happy with the results after using this product.It does works nicely to reduce your wrinkles if you will apply it on daily bases.At least use this twice in a day, if you really want to improve your skin tone.What I liked the most about this product:#####################################👌Its fragrance is good.👌Made up with natural ingredients, So it won't harm to your skin.👌Comes with a very cheaper price if we will  compare to other related brands.👌JUST go for this product if you are suffering from wrinkle problem.####################################GO for it.Its a value for money product under budget.🤗"
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,1/24/2019,3,"I got this for my mom because of the reviews and, to be honest, because of its low price. My mom has been applying it with great dedication every night for over 2 months now (had it ordered 2 times). I can’t say I have seen much of a difference. The least a cream can do is moisturize, but this cream doesn’t work as a moisturizer either. Again, I might be wrong and because my mom has just started using aging creams while she should have started at least some 10 years ago. But, I would really recommend going with better options. And people in the same predicament as mine, can you please suggest me creams that might work?"
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,12/14/2018,5,"So nice product, my skin is combination type (oily n dry), it works magically especially in winter. Gives u Extra softness.."
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,3/9/2018,4,My mom changed from ponds day n night cream  after ages and the result is so good.
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,2/24/2019,5,"I was bit skeptical about this cream as I was not sure this is good for my age group or not. After using this for about a week I can say that this one is great cream for anyone who is 25+. It's very moisturising so if you have oily skin like I do, little is more. I love to mix it with few drops of rose water n massage my face for a min or so."
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,11/13/2018,5,I would like to give five stars. Really amazing work on wrinkles. I am using my third bottle. But apply it on wrinkles before going to sleep. Apply little thicker. You can see the amazing results. Those who are worried about their wrinkles go for it. I got it for 165rs.
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,4/7/2019,1,"This product gives burning sensation, forget removal of wrinkles and ageing signs. I even got red pathes and rashes on face after 3 days of use. M a huge Himalaya fan, but this product is a big NO!!"
B07PSJW32L,Himalaya-Herbals-Anti-Wrinkle-Cream,4/26/2019,5,"I love it! Light texture, light scent, excellent results. Keeps you looking youthful, of course won't do miracles, but will slow aging process and I feel it removed expression lines that were starting to show. I've been using it for quite a while, almost a year, and it's the best product I've tried of its kind. I can use makeup straight on top of it and it's fine."
B01GCESDT2,Society-Tea-Regular-250g-Pouch,3/6/2017,5,"Of all teas which i have tested and tasted, this tea has been my companion since many decades...  with little bit of adrak, pudina leaves, and one little pinch of the powder of cardamon & sticks - but you add milk separately heating it. And see the difference...It is heavenly after a tiring day ... though am not addicted to tea... but have found this particular tea very much enjoyable... and light :-)Thanks ."
B01GCESDT2,Society-Tea-Regular-250g-Pouch,6/22/2020,5,"I tried many other tea brands over the years, however, I have to wait for those tea to finish to get back to getting this Tea. There is no match for this tea. I've been using this since childhood."
B01GCESDT2,Society-Tea-Regular-250g-Pouch,1/13/2016,5,"Tasted Society Tea Regular Tea first time at my friends's home in Mumbai and found it very good. could not find it locally and hence as soon as I found it on Amazon, placed the maximum no.pouches allowed to an individual buyer."
B01GCESDT2,Society-Tea-Regular-250g-Pouch,9/21/2020,5,"One of the best tea I've ever tasted , my family in Mumbai has been using this for ages..Best thing is if Milk is hot then it will take only 2 mins to prepare....The colour, taste and aroma is just mesmerizing.."
B01GCESDT2,Society-Tea-Regular-250g-Pouch,9/11/2020,5,"Taste is a matter of preference. Personally speaking, quite liked the taste and flavour of the brand"
B01GCESDT2,Society-Tea-Regular-250g-Pouch,6/12/2020,5,Have been using society since many yearsAlways the same taste and flavour
B01GCESDT2,Society-Tea-Regular-250g-Pouch,7/26/2020,4,It is good for tea lovers who like their tea strong and straight.
B01GCESDT2,Society-Tea-Regular-250g-Pouch,8/3/2017,5,OK Product
B01GCESDT2,Society-Tea-Regular-250g-Pouch,8/2/2020,5,Very tasty tea which we are using for long.
B01GCESDT2,Society-Tea-Regular-250g-Pouch,4/3/2016,5,Tastes better than other products.delivered on time.planning to buy 1 kg pack...
B01GCESDT2,Society-Tea-Regular-250g-Pouch,3/6/2017,5,"Of all teas which i have tested and tasted, this tea has been my companion since many decades...  with little bit of adrak, pudina leaves, and one little pinch of the powder of cardamon & sticks - but you add milk separately heating it. And see the difference...It is heavenly after a tiring day ... though am not addicted to tea... but have found this particular tea very much enjoyable... and light :-)Thanks ."
B01GCESDT2,Society-Tea-Regular-250g-Pouch,6/22/2020,5,"I tried many other tea brands over the years, however, I have to wait for those tea to finish to get back to getting this Tea. There is no match for this tea. I've been using this since childhood."
B01GCESDT2,Society-Tea-Regular-250g-Pouch,1/13/2016,5,"Tasted Society Tea Regular Tea first time at my friends's home in Mumbai and found it very good. could not find it locally and hence as soon as I found it on Amazon, placed the maximum no.pouches allowed to an individual buyer."
B01GCESDT2,Society-Tea-Regular-250g-Pouch,9/21/2020,5,"One of the best tea I've ever tasted , my family in Mumbai has been using this for ages..Best thing is if Milk is hot then it will take only 2 mins to prepare....The colour, taste and aroma is just mesmerizing.."
B01GCESDT2,Society-Tea-Regular-250g-Pouch,9/11/2020,5,"Taste is a matter of preference. Personally speaking, quite liked the taste and flavour of the brand"
B01GCESDT2,Society-Tea-Regular-250g-Pouch,6/12/2020,5,Have been using society since many yearsAlways the same taste and flavour
B01GCESDT2,Society-Tea-Regular-250g-Pouch,7/26/2020,4,It is good for tea lovers who like their tea strong and straight.
B01GCESDT2,Society-Tea-Regular-250g-Pouch,8/3/2017,5,OK Product
B01GCESDT2,Society-Tea-Regular-250g-Pouch,8/2/2020,5,Very tasty tea which we are using for long.
B01GCESDT2,Society-Tea-Regular-250g-Pouch,4/3/2016,5,Tastes better than other products.delivered on time.planning to buy 1 kg pack...
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2/21/2020,1,"Earlier"" society ""tea powder is Good in quality and flavour but after ""society ""comes in society its quality degraded and amlagmation of dust in ""chaipatti "" dettered its qiality.we hope for best from ""society ""to best for society"
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,5/20/2019,5,"I'm a milk-tea addicted person. Although, I control it upto thrice day but sometimes it may exceed 5.Since I like milk-tea alot, I have tried many Dust-teas available in the market.I've tried and tasted Wagh-bakri, brookebond, Taj, society, maharsthra chai, maa-beti Chai & you name it.I liked the society tea alot. This tea when boiled in the water gives a nice flavor and the color which no other teas can give.The packaging was nice. I ordered for a 1kg pack directly since I already knew about the taste.From the value for money standpoint, it is a little costlier (20-30 Rs per kg)  in comparison to its other teas of its class. But you will find it worth it. Just make sure you use a correct method to prepare to get the best out of it.Method in the sense, first boil it in water and then add milk.Directly adding into milk will also give you the good taste but the colour will fade away in that case."
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,7/26/2018,1,Received this product in damaged condition and it doesn’t come under returnable category. Since the seal is broken can’t use the product
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,7/17/2020,5,We are A family of tea drinkers and found it to be the best ever had.Been faithful to Tata tea gold since it got launched but had to buy society tea when our brand was not available during lockdown and found it to be better than Tata tea gold.Where Tata tea gold has longer leaf this one looks like any other tea but once the tea is brewed the colour and taste was as strong as Tata tea gold. Not a percent less.Price was also similar to Tata tea gold. Henceforth we are going to buy whichever brand is on discount online.
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,11/13/2019,3,"Tea above rs. 400 per kg should not contain dust..At the rate 400/-, why to add dust with ctc granules.. Its a 100% margin business, still the company providing sub standard ctc instead of bopsm.. I will not going yo buy it again"
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,10/11/2019,4,"Society tea by far is the best brand in terms of taste, colour and flavour. I'm using this brand of tea since ages, maybe more than 15 years. Infact I dont buy any other tea except Society. But this time Im not satisfied with my buy as no discounts were offered."
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,12/17/2018,1,Product is fine. Package had a hole in it & tea powder leaked out.
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2/2/2020,2,Society Masala Tea is far better than this one. Pack within expiry but due to storage conditions discolored.
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,1/3/2020,5,"I am using this tea for last 7 year.  Getting this product in bangalore is not easy. Sometime it will be avaialble. Happy to get this product through Amazon.Tea flavour is too good.  After having Society tea, we are not fine in having any other tea :)To get the proper flavour, boil it in water well then add milk.  Sometime i use this tea decoction for hair conditioning also. So pure."
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,3/3/2020,5,It’s perfect and this 500 gm mini pouch i purchased to gift a friend of mine😍I had ordered one kg jar in jan and second one has just arrived yesterday...do i need to say more???Perfect taste of Chai ...!
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2/21/2020,1,"Earlier"" society ""tea powder is Good in quality and flavour but after ""society ""comes in society its quality degraded and amlagmation of dust in ""chaipatti "" dettered its qiality.we hope for best from ""society ""to best for society"
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,5/20/2019,5,"I'm a milk-tea addicted person. Although, I control it upto thrice day but sometimes it may exceed 5.Since I like milk-tea alot, I have tried many Dust-teas available in the market.I've tried and tasted Wagh-bakri, brookebond, Taj, society, maharsthra chai, maa-beti Chai & you name it.I liked the society tea alot. This tea when boiled in the water gives a nice flavor and the color which no other teas can give.The packaging was nice. I ordered for a 1kg pack directly since I already knew about the taste.From the value for money standpoint, it is a little costlier (20-30 Rs per kg)  in comparison to its other teas of its class. But you will find it worth it. Just make sure you use a correct method to prepare to get the best out of it.Method in the sense, first boil it in water and then add milk.Directly adding into milk will also give you the good taste but the colour will fade away in that case."
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,7/26/2018,1,Received this product in damaged condition and it doesn’t come under returnable category. Since the seal is broken can’t use the product
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,7/17/2020,5,We are A family of tea drinkers and found it to be the best ever had.Been faithful to Tata tea gold since it got launched but had to buy society tea when our brand was not available during lockdown and found it to be better than Tata tea gold.Where Tata tea gold has longer leaf this one looks like any other tea but once the tea is brewed the colour and taste was as strong as Tata tea gold. Not a percent less.Price was also similar to Tata tea gold. Henceforth we are going to buy whichever brand is on discount online.
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,11/13/2019,3,"Tea above rs. 400 per kg should not contain dust..At the rate 400/-, why to add dust with ctc granules.. Its a 100% margin business, still the company providing sub standard ctc instead of bopsm.. I will not going yo buy it again"
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,10/11/2019,4,"Society tea by far is the best brand in terms of taste, colour and flavour. I'm using this brand of tea since ages, maybe more than 15 years. Infact I dont buy any other tea except Society. But this time Im not satisfied with my buy as no discounts were offered."
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,12/17/2018,1,Product is fine. Package had a hole in it & tea powder leaked out.
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,2/2/2020,2,Society Masala Tea is far better than this one. Pack within expiry but due to storage conditions discolored.
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,1/3/2020,5,"I am using this tea for last 7 year.  Getting this product in bangalore is not easy. Sometime it will be avaialble. Happy to get this product through Amazon.Tea flavour is too good.  After having Society tea, we are not fine in having any other tea :)To get the proper flavour, boil it in water well then add milk.  Sometime i use this tea decoction for hair conditioning also. So pure."
B00WMNXH7Q,Society-Tea-Regular-Pouch-1kg,3/3/2020,5,It’s perfect and this 500 gm mini pouch i purchased to gift a friend of mine😍I had ordered one kg jar in jan and second one has just arrived yesterday...do i need to say more???Perfect taste of Chai ...!
B00WMNXP82,Society-Tea-Masala-Jar-250g,1/31/2019,1,"Recently, I visited a relative in Dubai and tasted Society Masala tea for the 1st time.  I simply loved it, more so when I found real ingredients like cinnamon, cardamom, ginger etc. written on the box.  I ordered same tea in india once I got back and I am shocked to see that there are no real ingredients.  The box says there are added 'flovors' only.  How disgusting to find that what is sold in india and exported abroad is totally different.  I wish I could return the tea but unfortunately, Amazon does not accept return of food items."
B00WMNXP82,Society-Tea-Masala-Jar-250g,9/29/2018,5,"Excellent product as its smell,taste and flavour... Every customer who have idea about tea take it without dought ...drink with milk or without milk. Thank you my Amazon and thank you seller... I am very satisfied."
B00WMNXP82,Society-Tea-Masala-Jar-250g,9/12/2017,5,Very good one. Tastes awesome. But the product has come in a plastic water bottle which is free. The plastic is very cheap and the smell of plastic is there in the tea also. Had to empty the contents to a better container. Earlier the container the tea came was very good. This time they have changed it to a water bottle.
B00WMNXP82,Society-Tea-Masala-Jar-250g,11/23/2018,4,The tea is good. But old stock. Packed on October 2016. Best before 12 months of packing. So it's already outdated when received.
B00WMNXP82,Society-Tea-Masala-Jar-250g,7/15/2018,1,"The tea is great but the delivery charges ruins the whole taste and it feels iy aint orth it. 130 is MRP & 120 is Delivery charges which make it double the price, thus not worth it."
B00WMNXP82,Society-Tea-Masala-Jar-250g,10/13/2017,5,This masla tea is best in taste and aroma.I purchased four  different  companies  masala tea to compare the taste .l found test of Society masala  over and above three companies  masala tea.Further a small quantity  of  tea leaves  require to prepare  aromic tasty tea.I am continuously  purchasing this tea now.
B00WMNXP82,Society-Tea-Masala-Jar-250g,1/4/2019,5,When I made my first brew I got impressed by the smell only. The smell was really nice and above all masala was thoroughly mixed within the tea leaves which release it's taste and aroma when water boils. Delivery was fine and instead of box I got a very beautiful sipper which made my day.
B00WMNXP82,Society-Tea-Masala-Jar-250g,7/16/2020,1,The which has been sent looks like it's a fake product as there are lumps in it ... plus there a foul smell coming out of it please take it back and refund my money
B00WMNXP82,Society-Tea-Masala-Jar-250g,3/29/2017,3,Good but very spicy. Young people will like it but for old/children it is very strong.If mixed with normal tea then better.
B00WMNXP82,Society-Tea-Masala-Jar-250g,2/15/2019,3,Good for the first time use. Later you get irritated due to the spices. May be they should have added more cardamom
B00WMNXP82,Society-Tea-Masala-Jar-250g,1/31/2019,1,"Recently, I visited a relative in Dubai and tasted Society Masala tea for the 1st time.  I simply loved it, more so when I found real ingredients like cinnamon, cardamom, ginger etc. written on the box.  I ordered same tea in india once I got back and I am shocked to see that there are no real ingredients.  The box says there are added 'flovors' only.  How disgusting to find that what is sold in india and exported abroad is totally different.  I wish I could return the tea but unfortunately, Amazon does not accept return of food items."
B00WMNXP82,Society-Tea-Masala-Jar-250g,9/29/2018,5,"Excellent product as its smell,taste and flavour... Every customer who have idea about tea take it without dought ...drink with milk or without milk. Thank you my Amazon and thank you seller... I am very satisfied."
B00WMNXP82,Society-Tea-Masala-Jar-250g,9/12/2017,5,Very good one. Tastes awesome. But the product has come in a plastic water bottle which is free. The plastic is very cheap and the smell of plastic is there in the tea also. Had to empty the contents to a better container. Earlier the container the tea came was very good. This time they have changed it to a water bottle.
B00WMNXP82,Society-Tea-Masala-Jar-250g,11/23/2018,4,The tea is good. But old stock. Packed on October 2016. Best before 12 months of packing. So it's already outdated when received.
B00WMNXP82,Society-Tea-Masala-Jar-250g,7/15/2018,1,"The tea is great but the delivery charges ruins the whole taste and it feels iy aint orth it. 130 is MRP & 120 is Delivery charges which make it double the price, thus not worth it."
B00WMNXP82,Society-Tea-Masala-Jar-250g,10/13/2017,5,This masla tea is best in taste and aroma.I purchased four  different  companies  masala tea to compare the taste .l found test of Society masala  over and above three companies  masala tea.Further a small quantity  of  tea leaves  require to prepare  aromic tasty tea.I am continuously  purchasing this tea now.
B00WMNXP82,Society-Tea-Masala-Jar-250g,1/4/2019,5,When I made my first brew I got impressed by the smell only. The smell was really nice and above all masala was thoroughly mixed within the tea leaves which release it's taste and aroma when water boils. Delivery was fine and instead of box I got a very beautiful sipper which made my day.
B00WMNXP82,Society-Tea-Masala-Jar-250g,7/16/2020,1,The which has been sent looks like it's a fake product as there are lumps in it ... plus there a foul smell coming out of it please take it back and refund my money
B00WMNXP82,Society-Tea-Masala-Jar-250g,3/29/2017,3,Good but very spicy. Young people will like it but for old/children it is very strong.If mixed with normal tea then better.
B00WMNXP82,Society-Tea-Masala-Jar-250g,2/15/2019,3,Good for the first time use. Later you get irritated due to the spices. May be they should have added more cardamom
B00N8QUNQY,Society-Tea-Masala-Jar-250g,1/31/2019,1,"Recently, I visited a relative in Dubai and tasted Society Masala tea for the 1st time.  I simply loved it, more so when I found real ingredients like cinnamon, cardamom, ginger etc. written on the box.  I ordered same tea in india once I got back and I am shocked to see that there are no real ingredients.  The box says there are added 'flovors' only.  How disgusting to find that what is sold in india and exported abroad is totally different.  I wish I could return the tea but unfortunately, Amazon does not accept return of food items."
B00N8QUNQY,Society-Tea-Masala-Jar-250g,9/29/2018,5,"Excellent product as its smell,taste and flavour... Every customer who have idea about tea take it without dought ...drink with milk or without milk. Thank you my Amazon and thank you seller... I am very satisfied."
B00N8QUNQY,Society-Tea-Masala-Jar-250g,9/12/2017,5,Very good one. Tastes awesome. But the product has come in a plastic water bottle which is free. The plastic is very cheap and the smell of plastic is there in the tea also. Had to empty the contents to a better container. Earlier the container the tea came was very good. This time they have changed it to a water bottle.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,11/23/2018,4,The tea is good. But old stock. Packed on October 2016. Best before 12 months of packing. So it's already outdated when received.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,7/15/2018,1,"The tea is great but the delivery charges ruins the whole taste and it feels iy aint orth it. 130 is MRP & 120 is Delivery charges which make it double the price, thus not worth it."
B00N8QUNQY,Society-Tea-Masala-Jar-250g,10/13/2017,5,This masla tea is best in taste and aroma.I purchased four  different  companies  masala tea to compare the taste .l found test of Society masala  over and above three companies  masala tea.Further a small quantity  of  tea leaves  require to prepare  aromic tasty tea.I am continuously  purchasing this tea now.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,1/4/2019,5,When I made my first brew I got impressed by the smell only. The smell was really nice and above all masala was thoroughly mixed within the tea leaves which release it's taste and aroma when water boils. Delivery was fine and instead of box I got a very beautiful sipper which made my day.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,7/16/2020,1,The which has been sent looks like it's a fake product as there are lumps in it ... plus there a foul smell coming out of it please take it back and refund my money
B00N8QUNQY,Society-Tea-Masala-Jar-250g,3/29/2017,3,Good but very spicy. Young people will like it but for old/children it is very strong.If mixed with normal tea then better.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,2/15/2019,3,Good for the first time use. Later you get irritated due to the spices. May be they should have added more cardamom
B00N8QUNQY,Society-Tea-Masala-Jar-250g,1/31/2019,1,"Recently, I visited a relative in Dubai and tasted Society Masala tea for the 1st time.  I simply loved it, more so when I found real ingredients like cinnamon, cardamom, ginger etc. written on the box.  I ordered same tea in india once I got back and I am shocked to see that there are no real ingredients.  The box says there are added 'flovors' only.  How disgusting to find that what is sold in india and exported abroad is totally different.  I wish I could return the tea but unfortunately, Amazon does not accept return of food items."
B00N8QUNQY,Society-Tea-Masala-Jar-250g,9/29/2018,5,"Excellent product as its smell,taste and flavour... Every customer who have idea about tea take it without dought ...drink with milk or without milk. Thank you my Amazon and thank you seller... I am very satisfied."
B00N8QUNQY,Society-Tea-Masala-Jar-250g,9/12/2017,5,Very good one. Tastes awesome. But the product has come in a plastic water bottle which is free. The plastic is very cheap and the smell of plastic is there in the tea also. Had to empty the contents to a better container. Earlier the container the tea came was very good. This time they have changed it to a water bottle.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,11/23/2018,4,The tea is good. But old stock. Packed on October 2016. Best before 12 months of packing. So it's already outdated when received.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,7/15/2018,1,"The tea is great but the delivery charges ruins the whole taste and it feels iy aint orth it. 130 is MRP & 120 is Delivery charges which make it double the price, thus not worth it."
B00N8QUNQY,Society-Tea-Masala-Jar-250g,10/13/2017,5,This masla tea is best in taste and aroma.I purchased four  different  companies  masala tea to compare the taste .l found test of Society masala  over and above three companies  masala tea.Further a small quantity  of  tea leaves  require to prepare  aromic tasty tea.I am continuously  purchasing this tea now.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,1/4/2019,5,When I made my first brew I got impressed by the smell only. The smell was really nice and above all masala was thoroughly mixed within the tea leaves which release it's taste and aroma when water boils. Delivery was fine and instead of box I got a very beautiful sipper which made my day.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,7/16/2020,1,The which has been sent looks like it's a fake product as there are lumps in it ... plus there a foul smell coming out of it please take it back and refund my money
B00N8QUNQY,Society-Tea-Masala-Jar-250g,3/29/2017,3,Good but very spicy. Young people will like it but for old/children it is very strong.If mixed with normal tea then better.
B00N8QUNQY,Society-Tea-Masala-Jar-250g,2/15/2019,3,Good for the first time use. Later you get irritated due to the spices. May be they should have added more cardamom
B0719RVB2X,Society-Tea-Minute-Masala-500g,11/29/2018,5,"When you need just one cup of tea and are too lazy to go through the whole rigmarole, this product is a lifesaver!Just heat water (optionally, add some milk for a richer taste) in a cup in the microwave, then drop in a heaped scoop of this premix. Voila, your tea is ready - no utensils to wash, no gas needed, no tea leaves to throw and no tea filter to clean.Decent in taste, full marks for convenience, this is a must-have in my kitchen."
B0719RVB2X,Society-Tea-Minute-Masala-500g,12/24/2018,3,There are ten sachets in the pack along with measuring cup for 100ml water. You can make one cup tea per sachet. Taste is individual's preference. But I found tea made from Girnar's sachets more tasty.
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/10/2020,5,This is perfect for travellers and lazy people only thing u need to do is take hot water mix powder and awesome masala tea is ready(make sure u follow instructions and mix it in right proportion as instructed).It's a must if u are travelling and u can't live without good tea.
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/28/2020,1,"I didn't like the taste of it. Too sweet and while I do like sweets, not in my tea. I bought it because I couldn't get my regular one and that this was from Society, and yet I discarded it after just trying it once. So you can imagine how much I hated it. But to each his own. You might like it, who knows. As for me I am never ordering it again."
B0719RVB2X,Society-Tea-Minute-Masala-500g,8/30/2018,1,Nothing special.  Need to mix in a lot of the powder to get a decent tasting cup of tea.
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/30/2020,5,This instant tea is really good. The only thing you need to do is add 1 tsp of milk powder to 1 scoop of tea along with 100 ml hot water. Tastes great and is super refreshing! A must buy!
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/18/2018,5,My favorite premixed Masala Tea... I only wish the policy of limited quantities of this product per customer is removed.
B0719RVB2X,Society-Tea-Minute-Masala-500g,6/5/2020,5,Tried many premixed massala tea earlier.. didn't like them.. This time orded it with doubts.. but really amazed with the product..  It's really my choice of massala tea...
B0719RVB2X,Society-Tea-Minute-Masala-500g,7/3/2020,5,We are regularly using this tea..Best option for early morning busy routines..Just pour hot or warm water and your tea is ready..Purchased several times now..
B0719RVB2X,Society-Tea-Minute-Masala-500g,8/7/2020,5,Best instant teaoutstanding taste masala tea😋
B0719RVB2X,Society-Tea-Minute-Masala-500g,11/29/2018,5,"When you need just one cup of tea and are too lazy to go through the whole rigmarole, this product is a lifesaver!Just heat water (optionally, add some milk for a richer taste) in a cup in the microwave, then drop in a heaped scoop of this premix. Voila, your tea is ready - no utensils to wash, no gas needed, no tea leaves to throw and no tea filter to clean.Decent in taste, full marks for convenience, this is a must-have in my kitchen."
